;order_id;customer_id;order_date;promised_delivery_time;actual_delivery_time;order_total;payment_method;number_product;total_Quantity;total_profit;feedback_id;rating;feedback_category;sentiment;feedback_date;customer_name;area;pincode;registration_date;customer_segment;total_orders;avg_order_value;delivery_partner_id;promised_time;actual_time;delivery_time_minutes;distance_km
25045;4058885618;40918168;16/03/2024 05:52;16/03/2024 06:06;16/03/2024 06:16;477.36;Cash;1;3;9.547.200.000.000.000;3688902;3;Product Quality;Neutral;16/03/2024 06:55;Ekavir Saha;Mahbubnagar;104826;17/09/2023;Regular;11;1979.04;86947;16/03/2024 06:06;16/03/2024 06:16;10.0;3.11
25046;1486589099;39041357;04/07/2024 00:10;04/07/2024 00:28;04/07/2024 00:41;2885.46;Card;6;14;10.019.459.999.999.900;4857330;3;Product Quality;Neutral;04/07/2024 01:10;Yashvi Basu;Jalandhar;180975;08/08/2024;New;20;1572.88;39234;04/07/2024 00:28;04/07/2024 00:41;13.0;2.68
25047;9938121215;97602783;30/05/2025 01:25;30/05/2025 01:37;30/05/2025 01:35;999.65;Card;2;3;24.991.250.000.000.000;99752;4;App Experience;Positive;30/05/2025 02:20;Zaid Chad;Akola;543621;25/11/2025;Premium;2;1451.5;26371;30/05/2025 01:37;30/05/2025 01:35;-2.0;3.92
25048;688220782;5821299;02/03/2023 07:20;02/03/2023 07:36;02/03/2023 07:36;1330.39;Cash;2;3;42.070.599.999.999.900;4521563;4;Delivery;Positive;02/03/2023 08:14;Harish Nagar;Nadiad;488797;15/06/2023;New;8;1731.35;80459;02/03/2023 07:36;02/03/2023 07:36;0.0;1.61
25049;4771519274;15604319;22/02/2024 09:25;22/02/2024 09:39;22/02/2024 10:04;1737.8;Cash;6;12;484.674;8340624;1;Product Quality;Negative;22/02/2024 10:23;Eshana Nadig;Jammu;976693;27/03/2023;Regular;18;1025.21;32384;22/02/2024 09:39;22/02/2024 10:04;25.0;0.95
25050;7996027513;87774102;14/08/2024 09:52;14/08/2024 10:06;14/08/2024 10:01;664.48;Cash;2;4;13.289.600.000.000.000;1438934;5;App Experience;Positive;14/08/2024 10:19;Nitesh Kata;Bhubaneswar;92036;20/07/2025;Inactive;2;1605.31;95659;14/08/2024 10:06;14/08/2024 10:01;-5.0;4.0
25051;1015075206;54160876;13/03/2025 03:06;13/03/2025 03:21;13/03/2025 03:21;1982.42;UPI;5;9;5.504.505;6682358;5;Customer Service;Positive;13/03/2025 03:57;Advaith Varkey;Motihari;55955;07/03/2023;Premium;10;1260.86;43391;13/03/2025 03:21;13/03/2025 03:21;0.0;4.02
25052;7912411946;25263584;20/04/2024 17:07;20/04/2024 17:21;20/04/2024 17:34;1863.14;Wallet;5;12;4.980.595;7494755;3;Delivery;Neutral;20/04/2024 18:22;Gautami Kant;Madanapalle;340715;20/03/2024;New;6;587.19;64300;20/04/2024 17:21;20/04/2024 17:34;13.0;1.14
25053;5031902097;52370271;17/01/2023 03:13;17/01/2023 03:25;17/01/2023 03:22;4973.35;UPI;8;15;14.343.600.000.000.000;6998728;5;Delivery;Positive;17/01/2023 04:08;Kashish Sandal;Shimla;283698;01/03/2025;Regular;3;339.94;85010;17/01/2023 03:25;17/01/2023 03:22;-3.0;4.51
25054;7446338659;39035236;27/01/2023 06:45;27/01/2023 07:01;27/01/2023 06:56;2440.78;Cash;6;15;701.396;9609900;4;App Experience;Positive;27/01/2023 07:39;Anusha Goda;Surat;947088;04/01/2025;Regular;13;1249.77;45563;27/01/2023 07:01;27/01/2023 06:56;-5.0;4.83
25055;1928123845;39461152;22/01/2024 23:49;22/01/2024 23:59;23/01/2024 00:10;2118.64;Wallet;3;6;540.098;6872061;3;App Experience;Neutral;23/01/2024 01:04;Radhika Sura;Bellary;573107;18/04/2023;Premium;7;781.55;14675;22/01/2024 23:59;23/01/2024 00:10;11.0;3.46
25056;1742038715;73193836;21/07/2025 12:51;21/07/2025 13:10;21/07/2025 13:37;2891.34;Card;5;9;7.654.225;2782217;2;Customer Service;Negative;21/07/2025 14:19;Jeevika Walla;Ulhasnagar;771315;01/07/2025;Premium;1;839.85;66717;21/07/2025 13:10;21/07/2025 13:37;27.0;4.47
25057;4214642069;76986462;26/12/2025 10:40;26/12/2025 10:52;26/12/2025 10:55;758.19;Card;1;1;303.276;531975;4;App Experience;Positive;26/12/2025 11:06;Oviya Gera;Hajipur;19582;12/03/2025;New;19;387.79;37509;26/12/2025 10:52;26/12/2025 10:55;3.0;2.47
25058;3454791203;24353981;29/10/2023 02:25;29/10/2023 02:40;29/10/2023 02:51;2060.01;Wallet;4;7;6.511.845;6873537;4;Delivery;Neutral;29/10/2023 03:42;Abeer Barad;Bhubaneswar;751398;22/09/2025;Premium;10;384.67;91439;29/10/2023 02:40;29/10/2023 02:51;11.0;3.45
25059;3589249371;80454418;11/10/2025 04:52;11/10/2025 05:07;11/10/2025 05:02;4332.18;Wallet;7;14;13.765.005;8413976;5;Customer Service;Positive;11/10/2025 05:42;Ekaja Wadhwa;Durgapur;591125;02/04/2023;New;10;260.58;77489;11/10/2025 05:07;11/10/2025 05:02;-5.0;4.32
25060;4697590765;99147288;01/07/2025 13:15;01/07/2025 13:28;01/07/2025 13:29;1942.01;UPI;3;6;763.4;2099122;5;Delivery;Positive;01/07/2025 14:18;Bhavya Bakshi;Srikakulam;669340;05/05/2025;Premium;20;1501.32;75037;01/07/2025 13:28;01/07/2025 13:29;1.0;3.37
25061;9515088465;77705307;27/10/2023 04:45;27/10/2023 05:03;27/10/2023 05:08;2649.07;Cash;4;8;8.444.865;1396528;4;Customer Service;Positive;27/10/2023 05:48;Pooja Bhattacharyya;Madhyamgram;173637;01/07/2024;New;17;826.04;13313;27/10/2023 05:03;27/10/2023 05:08;5.0;2.81
25062;2131178047;78783817;23/04/2024 05:21;23/04/2024 05:31;23/04/2024 05:29;5384.84;Wallet;8;13;15.535.964.999.999.900;9179770;4;Product Quality;Positive;23/04/2024 06:21;Ria Johal;Satna;759893;29/04/2023;New;7;687.03;5963;23/04/2024 05:31;23/04/2024 05:29;-2.0;2.37
25063;3713740687;15855640;12/03/2024 13:58;12/03/2024 14:16;12/03/2024 14:15;2222.62;UPI;4;4;7.197.715.000.000.000;7879490;5;Delivery;Positive;12/03/2024 14:37;Vyanjana Bal;Shimla;349089;15/09/2024;Premium;2;1348.25;44156;12/03/2024 14:16;12/03/2024 14:15;-1.0;3.0
25064;4902669010;76671947;08/08/2025 03:27;08/08/2025 03:45;08/08/2025 03:43;1827.99;UPI;4;10;4.566.085;8161168;4;Delivery;Positive;08/08/2025 03:55;Saanvi Dube;Jhansi;448348;18/05/2023;Inactive;12;1031.98;32534;08/08/2025 03:45;08/08/2025 03:43;-2.0;3.9
25065;3369992111;95384681;21/11/2023 04:13;21/11/2023 04:33;21/11/2023 04:35;5041.63;UPI;8;16;1.364.748;2407126;5;Customer Service;Positive;21/11/2023 05:12;Praneel Sathe;Dehri;763270;30/09/2024;New;16;1166.02;25749;21/11/2023 04:33;21/11/2023 04:35;2.0;3.27
25066;8200534444;66823330;14/03/2023 12:52;14/03/2023 13:04;14/03/2023 13:00;2399.14;Cash;6;9;630.806;35464;5;Customer Service;Positive;14/03/2023 13:48;Charan Narula;Gandhidham;662222;16/09/2024;Premium;18;1902.33;74899;14/03/2023 13:04;14/03/2023 13:00;-4.0;3.13
25067;5569419233;46051483;30/06/2024 04:53;30/06/2024 05:07;30/06/2024 05:03;578.28;UPI;2;5;230.246;5467761;5;App Experience;Positive;30/06/2024 06:01;Raagini Nadig;Phusro;545752;25/12/2024;New;7;1213.68;93874;30/06/2024 05:07;30/06/2024 05:03;-4.0;3.4
25068;8050298496;56629997;03/01/2023 22:37;03/01/2023 22:48;03/01/2023 22:43;1790.36;Card;3;6;6.554.115;3854206;5;App Experience;Positive;03/01/2023 22:54;Gunbir Cheema;Karimnagar;293463;05/07/2024;Premium;9;1876.63;18387;03/01/2023 22:48;03/01/2023 22:43;-5.0;0.92
25069;9806027618;19266628;04/09/2025 02:32;04/09/2025 02:48;04/09/2025 02:56;5060.67;Wallet;7;14;1650.37;5466915;4;App Experience;Neutral;04/09/2025 03:26;Damyanti Sankaran;Vijayawada;53660;05/01/2024;New;1;1442.7;44276;04/09/2025 02:48;04/09/2025 02:56;8.0;0.91
25070;4570561066;3853565;07/12/2025 22:41;07/12/2025 22:58;07/12/2025 22:59;809.79;UPI;1;3;161.958;4807037;5;Product Quality;Positive;07/12/2025 23:28;Madhavi Gola;Eluru;447558;18/02/2025;New;13;1467.37;27362;07/12/2025 22:58;07/12/2025 22:59;1.0;2.17
25071;955992302;44232382;03/06/2025 05:20;03/06/2025 05:33;03/06/2025 05:30;4027.12;Card;7;16;1.090.112;8119998;5;App Experience;Positive;03/06/2025 06:30;Balvan Puri;Purnia;605825;06/10/2023;Premium;1;541.12;41570;03/06/2025 05:33;03/06/2025 05:30;-3.0;1.57
25072;3367722623;64718179;29/08/2025 09:59;29/08/2025 10:11;29/08/2025 10:15;2494.09;Wallet;3;6;702.467;27821;5;Delivery;Positive;29/08/2025 10:55;Unni Magar;Barasat;224917;01/09/2024;Regular;13;1770.71;28114;29/08/2025 10:11;29/08/2025 10:15;4.0;1.07
25073;8477349132;80030378;19/06/2024 04:10;19/06/2024 04:26;19/06/2024 04:27;1955.01;Cash;6;11;662.743;9332957;4;Delivery;Positive;19/06/2024 05:24;Farhan Karan;Mangalore;897188;25/09/2025;Inactive;1;1643.87;76392;19/06/2024 04:26;19/06/2024 04:27;1.0;4.57
25074;3098323043;35150686;12/07/2024 05:06;12/07/2024 05:26;12/07/2024 05:41;2513.58;Card;6;9;7.442.535;9917416;3;App Experience;Neutral;12/07/2024 06:06;Yadavi Hegde;Khammam;427355;28/10/2024;New;5;1582.01;6591;12/07/2024 05:26;12/07/2024 05:41;15.0;4.21
25075;6942432320;86849451;01/09/2023 13:26;01/09/2023 13:44;01/09/2023 13:52;4147.88;Cash;8;18;1.001.381;6386429;4;App Experience;Neutral;01/09/2023 14:40;Fiyaz Dube;Malegaon;247592;05/03/2024;New;5;1504.64;3216;01/09/2023 13:44;01/09/2023 13:52;8.0;3.53
25076;4712947177;21024109;18/08/2024 05:05;18/08/2024 05:21;18/08/2024 05:31;565.95;Wallet;1;2;169.785;646516;4;Customer Service;Neutral;18/08/2024 06:14;Mitesh Yogi;Karnal;841966;14/05/2024;Inactive;9;1640.53;96472;18/08/2024 05:21;18/08/2024 05:31;10.0;4.49
25077;4698650577;7766163;27/12/2023 16:23;27/12/2023 16:36;27/12/2023 16:41;4604.41;Card;8;18;14.117.355;1493883;4;Customer Service;Positive;27/12/2023 17:08;Ranbir Dixit;Guna;437927;02/03/2025;Inactive;19;1459.5;44248;27/12/2023 16:36;27/12/2023 16:41;5.0;0.53
25078;8545812566;32812632;19/06/2024 16:43;19/06/2024 16:55;19/06/2024 16:59;183.29;UPI;1;1;54.986.999.999.999.900;9385177;4;Product Quality;Positive;19/06/2024 17:48;Praneel Dhingra;Thiruvananthapuram;852855;26/12/2023;Premium;2;1283.16;86159;19/06/2024 16:55;19/06/2024 16:59;4.0;2.27
25079;6138449527;40599456;19/01/2025 03:33;19/01/2025 03:48;19/01/2025 04:02;3024.36;Wallet;5;15;951.755;7876828;4;Customer Service;Neutral;19/01/2025 04:38;Laksh Doctor;Shivpuri;190158;02/12/2025;New;20;1225.21;35811;19/01/2025 03:48;19/01/2025 04:02;14.0;4.26
25080;4728190009;55132274;25/03/2025 20:50;25/03/2025 21:09;25/03/2025 21:04;1891.71;Wallet;5;9;5.639.665;1623303;5;Customer Service;Positive;25/03/2025 21:58;Advik Nadig;Orai;202417;08/02/2024;Premium;6;574.25;58582;25/03/2025 21:09;25/03/2025 21:04;-5.0;3.67
25081;8845776977;54914698;17/06/2025 09:04;17/06/2025 09:22;17/06/2025 09:34;4036.67;Wallet;7;13;11.804.875;5923350;4;Product Quality;Neutral;17/06/2025 09:47;Ranveer Sankar;Nangloi Jat;894735;24/05/2023;Regular;18;1541.77;90118;17/06/2025 09:22;17/06/2025 09:34;12.0;2.83
25082;1879686027;85122787;24/02/2023 07:24;24/02/2023 07:36;24/02/2023 07:45;803.34;Cash;4;8;24.057.549.999.999.900;9354430;4;Customer Service;Neutral;24/02/2023 08:12;Gautami Jhaveri;Muzaffarpur;342161;21/12/2023;New;16;1121.63;80081;24/02/2023 07:36;24/02/2023 07:45;9.0;1.78
25083;2580546670;72990528;23/07/2023 21:25;23/07/2023 21:36;23/07/2023 21:43;2073.1;UPI;3;7;542.378;6869020;4;App Experience;Neutral;23/07/2023 22:29;Zayan Muni;Morbi;951986;17/05/2023;Inactive;17;985.25;67350;23/07/2023 21:36;23/07/2023 21:43;7.0;2.55
25084;4009001195;26867203;19/08/2025 08:19;19/08/2025 08:33;19/08/2025 08:38;2496.0;Wallet;7;16;7.684.885;9924722;5;Delivery;Positive;19/08/2025 08:56;Chaman Ganguly;Mango;668516;26/12/2024;Inactive;17;749.94;52328;19/08/2025 08:33;19/08/2025 08:38;5.0;1.26
25085;7975547615;59234248;31/07/2024 06:25;31/07/2024 06:39;31/07/2024 06:42;2897.42;Cash;6;14;7.529.285;2100715;4;App Experience;Positive;31/07/2024 07:04;Chakrika Bir;Etawah;528382;21/02/2025;Inactive;6;463.62;16194;31/07/2024 06:39;31/07/2024 06:42;3.0;2.99
25086;6802193888;80027978;31/07/2024 21:42;31/07/2024 21:52;31/07/2024 21:48;1587.98;UPI;3;7;461.323;6136793;5;Customer Service;Positive;31/07/2024 22:34;Nidra Bora;Bharatpur;891887;21/01/2024;Regular;7;851.68;54630;31/07/2024 21:52;31/07/2024 21:48;-4.0;4.32
25087;6033655577;73252585;01/02/2024 08:52;01/02/2024 09:12;01/02/2024 09:24;1249.61;UPI;2;5;33.250.200.000.000.000;7683261;3;Customer Service;Neutral;01/02/2024 10:24;Qushi Doctor;Vasai-Virar;561341;13/11/2024;Inactive;5;1855.46;36730;01/02/2024 09:12;01/02/2024 09:24;12.0;1.2
25088;5577149997;66316417;24/01/2023 14:57;24/01/2023 15:09;24/01/2023 15:06;351.04;Wallet;1;1;87.76;1802224;5;Customer Service;Positive;24/01/2023 15:37;Kashish Dyal;Ramgarh;432413;07/11/2025;Inactive;20;869.62;74285;24/01/2023 15:09;24/01/2023 15:06;-3.0;0.52
25089;2943849207;21452860;18/03/2023 07:56;18/03/2023 08:14;18/03/2023 08:23;3092.54;Card;6;11;10.042.735;7701899;3;Customer Service;Neutral;18/03/2023 08:40;Zaitra Badal;Phusro;400820;27/02/2023;Premium;1;1366.93;98599;18/03/2023 08:14;18/03/2023 08:23;9.0;3.11
25090;6723640052;54583970;06/10/2024 10:07;06/10/2024 10:22;06/10/2024 10:24;4709.72;Cash;8;15;1.656.643;8655465;5;Delivery;Positive;06/10/2024 10:36;Maanav Sabharwal;Mumbai;247583;15/08/2023;Regular;8;880.19;76894;06/10/2024 10:22;06/10/2024 10:24;2.0;0.9
25091;203193191;70039591;17/12/2023 07:55;17/12/2023 08:07;17/12/2023 08:05;3293.06;Card;6;11;8.997.760.000.000.000;9529302;5;Customer Service;Positive;17/12/2023 08:34;Raagini Dugal;Srikakulam;779562;07/11/2025;Regular;1;212.25;62870;17/12/2023 08:07;17/12/2023 08:05;-2.0;3.55
25092;5168856377;93523284;12/10/2023 19:49;12/10/2023 20:08;12/10/2023 20:21;1865.55;Wallet;3;6;5.969.735.000.000.000;2109726;3;App Experience;Neutral;12/10/2023 20:54;Zansi Buch;Mysore;651950;13/01/2023;New;15;465.31;6752;12/10/2023 20:08;12/10/2023 20:21;13.0;0.94
25093;3561581854;66648755;27/07/2023 05:57;27/07/2023 06:13;27/07/2023 06:11;2992.33;Wallet;4;11;10.018.425;5531704;5;Delivery;Positive;27/07/2023 06:40;Isaiah Batra;Bidhannagar;3269;23/09/2024;Premium;8;1500.08;88506;27/07/2023 06:13;27/07/2023 06:11;-2.0;2.51
25094;6592012136;92993681;06/12/2023 15:02;06/12/2023 15:16;06/12/2023 15:20;1611.41;Wallet;3;7;562.278;363521;4;Product Quality;Positive;06/12/2023 15:44;Bachittar Subramanian;Durg;631266;15/05/2024;New;6;1559.95;68067;06/12/2023 15:16;06/12/2023 15:20;4.0;1.52
25095;1912735802;10131406;12/01/2023 12:49;12/01/2023 13:08;12/01/2023 13:12;3594.94;Cash;7;11;9.790.135;5091044;5;Delivery;Positive;12/01/2023 13:59;Jagvi Ganguly;Raebareli;279352;05/09/2023;New;8;1056.07;74704;12/01/2023 13:08;12/01/2023 13:12;4.0;4.55
25096;813280695;80600236;05/12/2023 18:23;05/12/2023 18:37;05/12/2023 18:35;3688.02;Wallet;8;12;1.124.054;4406884;5;Delivery;Positive;05/12/2023 19:03;Anay Mahajan;Varanasi;257488;24/11/2025;Regular;15;817.93;85942;05/12/2023 18:37;05/12/2023 18:35;-2.0;3.43
25097;5924208485;33278681;06/09/2025 13:56;06/09/2025 14:07;06/09/2025 14:17;3267.8;Card;4;10;1.004.444;328750;3;Customer Service;Neutral;06/09/2025 14:31;Thomas Mani;Amroha;268172;25/05/2024;Premium;20;949.21;86765;06/09/2025 14:07;06/09/2025 14:17;10.0;4.72
25098;9100404824;44498320;10/06/2024 18:23;10/06/2024 18:37;10/06/2024 18:43;1195.85;UPI;4;7;38.537.750.000.000.000;2054936;4;Customer Service;Neutral;10/06/2024 19:12;Triveni Savant;Jalgaon;187600;29/06/2023;Regular;20;222.77;95229;10/06/2024 18:37;10/06/2024 18:43;6.0;4.15
25099;294331478;79800346;06/11/2024 03:49;06/11/2024 04:01;06/11/2024 03:57;1770.69;Cash;4;9;44.051.099.999.999.900;2408304;5;Delivery;Positive;06/11/2024 04:17;Ekavir Choudhry;Asansol;191876;07/05/2024;New;16;1756.29;51185;06/11/2024 04:01;06/11/2024 03:57;-4.0;4.09
25100;9066908287;19298107;31/08/2023 01:53;31/08/2023 02:04;31/08/2023 02:09;4018.99;Cash;7;13;1.235.714;3948373;4;Delivery;Positive;31/08/2023 03:00;Hardik Kapoor;Warangal;916185;14/05/2023;Regular;8;1524.85;88686;31/08/2023 02:04;31/08/2023 02:09;5.0;3.64
25101;2061225404;24729943;03/05/2024 03:05;03/05/2024 03:21;03/05/2024 03:25;590.8;Card;1;1;147.7;6586822;4;Delivery;Positive;03/05/2024 04:18;Gagan Ravel;Bhopal;277012;13/09/2023;Regular;11;946.57;91235;03/05/2024 03:21;03/05/2024 03:25;4.0;2.32
25102;3212687415;12616669;06/02/2025 15:16;06/02/2025 15:27;06/02/2025 15:30;1777.96;Wallet;5;12;459.74;9325881;4;Product Quality;Positive;06/02/2025 16:30;Jason Varkey;Bijapur;776700;18/10/2023;Inactive;12;1953.7;61803;06/02/2025 15:27;06/02/2025 15:30;3.0;4.11
25103;4604098729;28241071;11/08/2025 16:56;11/08/2025 17:06;11/08/2025 17:07;1778.75;Card;4;8;5.107.295;8277994;4;App Experience;Positive;11/08/2025 17:42;Eshana Bhatia;Vijayawada;585095;22/12/2023;Inactive;7;1588.76;60565;11/08/2025 17:06;11/08/2025 17:07;1.0;1.51
25104;6169327449;42636141;04/07/2025 01:32;04/07/2025 01:47;04/07/2025 01:45;5573.43;UPI;8;13;1591.87;4915607;4;App Experience;Positive;04/07/2025 02:01;Michael More;Haldia;78776;10/04/2024;Premium;20;1409.57;80987;04/07/2025 01:47;04/07/2025 01:45;-2.0;3.89
25105;2431405029;89011648;03/04/2024 02:08;03/04/2024 02:22;03/04/2024 02:17;1633.83;UPI;4;8;5.617.909.999.999.990;7575243;4;Customer Service;Positive;03/04/2024 03:10;Ladli Agrawal;Kota;312462;17/03/2025;Regular;2;1554.8;65557;03/04/2024 02:22;03/04/2024 02:17;-5.0;3.76
25106;1101482143;5175866;06/08/2023 04:30;06/08/2023 04:47;06/08/2023 04:50;422.97;Cash;1;2;8.459.400.000.000.000;9608032;4;Delivery;Positive;06/08/2023 05:24;Ati Khurana;Nagercoil;671895;19/06/2024;Regular;18;1962.5;51266;06/08/2023 04:47;06/08/2023 04:50;3.0;3.6
25107;2869625568;5928693;06/07/2024 00:08;06/07/2024 00:27;06/07/2024 00:23;2857.75;Card;7;13;8.090.450.000.000.000;1741153;5;Customer Service;Positive;06/07/2024 01:10;Mitesh Muni;Amravati;822149;21/03/2023;New;4;359.77;88614;06/07/2024 00:27;06/07/2024 00:23;-4.0;4.33
25108;3860499454;16178438;10/12/2023 17:14;10/12/2023 17:34;10/12/2023 17:44;2152.59;Wallet;3;7;628.008;4308730;4;App Experience;Neutral;10/12/2023 18:31;Shravya Sankaran;Jhansi;910828;13/02/2024;Premium;12;1347.1;43600;10/12/2023 17:34;10/12/2023 17:44;10.0;2.93
25109;448564088;63191981;20/06/2024 09:04;20/06/2024 09:15;20/06/2024 09:36;1748.66;UPI;5;11;5.032.505;8519605;1;App Experience;Negative;20/06/2024 09:54;Xavier Parmar;Ludhiana;821800;12/05/2024;New;5;1906.8;5943;20/06/2024 09:15;20/06/2024 09:36;21.0;1.85
25110;5881389742;8732523;05/04/2023 10:55;05/04/2023 11:12;05/04/2023 11:08;2819.34;Cash;4;9;711.973;1787625;4;Delivery;Positive;05/04/2023 11:33;Devansh Bumb;Sirsa;650745;12/10/2025;Inactive;12;603.22;18517;05/04/2023 11:12;05/04/2023 11:08;-4.0;0.95
25111;4753585131;41325834;30/12/2025 07:25;30/12/2025 07:39;30/12/2025 07:42;548.02;Card;1;2;19.180.700.000.000.000;7921457;5;App Experience;Positive;30/12/2025 08:11;Simon Nayak;Bellary;956293;10/12/2023;Premium;4;1275.07;80296;30/12/2025 07:39;30/12/2025 07:42;3.0;3.02
25112;3716057618;30248342;15/03/2025 08:15;15/03/2025 08:34;15/03/2025 08:35;1664.27;Cash;3;6;44.334.000.000.000.000;8465358;5;App Experience;Positive;15/03/2025 09:15;Ekani Bakshi;Amritsar;485737;06/02/2024;Inactive;9;1976.71;46623;15/03/2025 08:34;15/03/2025 08:35;1.0;4.06
25113;4383470490;27600397;13/06/2023 09:58;13/06/2023 10:12;13/06/2023 10:07;703.51;Cash;2;4;2.093.565;9836521;5;Delivery;Positive;13/06/2023 10:27;Pranav Deol;Ghaziabad;450544;29/05/2023;Inactive;13;1302.3;26292;13/06/2023 10:12;13/06/2023 10:07;-5.0;3.53
25114;5819960253;86441744;16/09/2025 17:27;16/09/2025 17:47;16/09/2025 17:47;1386.07;UPI;2;2;39.099.399.999.999.900;583270;4;App Experience;Positive;16/09/2025 18:37;Dayamai Mukherjee;Ambattur;588838;11/01/2024;Regular;14;1367.76;68153;16/09/2025 17:47;16/09/2025 17:47;0.0;1.27
25115;3853470675;97888193;27/05/2025 18:40;27/05/2025 18:52;27/05/2025 18:47;2912.15;Wallet;6;14;973.812;1990483;4;Product Quality;Positive;27/05/2025 19:42;Karan Merchant;Hazaribagh;929829;29/01/2024;Premium;2;915.83;64530;27/05/2025 18:52;27/05/2025 18:47;-5.0;3.97
25116;1089601143;75948776;26/11/2023 00:55;26/11/2023 01:08;26/11/2023 01:11;2185.31;Cash;4;10;6.034.169.999.999.990;3802269;5;Product Quality;Positive;26/11/2023 02:06;Zilmil Sankar;Rewa;604461;20/10/2025;Premium;9;1447.15;774;26/11/2023 01:08;26/11/2023 01:11;3.0;4.49
25117;6526003504;53388223;17/08/2025 12:37;17/08/2025 12:49;17/08/2025 12:48;4124.45;Cash;6;10;1.099.268;3161176;4;App Experience;Positive;17/08/2025 13:11;Yachana Wagle;Chandigarh;87768;08/01/2024;Regular;15;262.56;66451;17/08/2025 12:49;17/08/2025 12:48;-1.0;2.62
25118;5766257144;79979881;09/06/2025 12:08;09/06/2025 12:21;09/06/2025 12:20;2785.8;UPI;5;9;927.125;1441785;5;Product Quality;Positive;09/06/2025 13:01;Chanakya Krishnan;Burhanpur;464574;07/08/2023;Premium;2;1908.19;36911;09/06/2025 12:21;09/06/2025 12:20;-1.0;2.28
25119;2457817414;45422992;28/10/2024 13:17;28/10/2024 13:35;28/10/2024 13:50;3320.18;Wallet;7;14;848.623;1681332;3;Product Quality;Neutral;28/10/2024 14:31;Baghyawati Keer;Kishanganj;550465;10/05/2023;Premium;15;913.89;86544;28/10/2024 13:35;28/10/2024 13:50;15.0;3.71
25120;167716961;4892100;06/12/2023 13:51;06/12/2023 14:05;06/12/2023 14:00;940.93;Cash;2;2;349.786;7716840;5;Product Quality;Positive;06/12/2023 14:42;Jalsa Nadig;Adoni;511513;20/02/2025;Inactive;5;522.52;44120;06/12/2023 14:05;06/12/2023 14:00;-5.0;1.54
25121;8299386852;58858603;11/03/2024 23:45;11/03/2024 23:55;12/03/2024 00:00;4513.04;Card;8;20;14.799.305.000.000.000;8018388;5;Delivery;Positive;12/03/2024 00:47;Yamini Mistry;Guntur;924775;14/06/2023;New;4;1353.74;69448;11/03/2024 23:55;12/03/2024 00:00;5.0;4.81
25122;9011365073;832433;09/01/2024 19:09;09/01/2024 19:25;09/01/2024 19:27;4469.72;Cash;8;14;9.454.884.999.999.990;8685273;4;Product Quality;Positive;09/01/2024 19:38;Vritti Tailor;Madhyamgram;859007;21/01/2025;Premium;15;1152.49;83222;09/01/2024 19:25;09/01/2024 19:27;2.0;0.92
25123;9883207561;40407467;18/08/2023 08:30;18/08/2023 08:49;18/08/2023 08:48;1808.5;Card;4;9;576.813;4542864;5;App Experience;Positive;18/08/2023 09:26;Keya Rajagopal;Kadapa;316152;07/03/2024;New;8;823.28;26701;18/08/2023 08:49;18/08/2023 08:48;-1.0;0.73
25124;2154521871;84320051;25/08/2024 04:22;25/08/2024 04:34;25/08/2024 04:42;3326.17;UPI;6;15;1008.31;4609830;3;App Experience;Neutral;25/08/2024 05:38;Oscar Konda;Delhi;749363;27/10/2024;Inactive;2;434.64;56978;25/08/2024 04:34;25/08/2024 04:42;8.0;3.7
25125;8935350776;44403525;30/09/2025 05:22;30/09/2025 05:38;30/09/2025 05:39;4351.44;Cash;7;14;12.907.189.999.999.900;7671545;4;Delivery;Positive;30/09/2025 06:04;Ekaraj Comar;Tadipatri;418171;23/12/2025;Premium;6;360.15;1847;30/09/2025 05:38;30/09/2025 05:39;1.0;2.75
25126;2219996918;97007943;20/12/2025 23:13;20/12/2025 23:28;20/12/2025 23:34;4057.33;UPI;8;15;1.361.522;6645188;3;Delivery;Neutral;21/12/2025 00:29;Brijesh Kumer;Karnal;633233;23/10/2023;Regular;7;1728.55;52293;20/12/2025 23:28;20/12/2025 23:34;6.0;4.93
25127;7288343906;81708163;23/03/2023 19:07;23/03/2023 19:18;23/03/2023 19:17;728.55;Card;4;6;2.672.685;2251526;4;Customer Service;Positive;23/03/2023 19:37;Kamala Agate;Ajmer;497739;10/09/2024;Regular;15;879.69;26504;23/03/2023 19:18;23/03/2023 19:17;-1.0;1.18
25128;248818074;7982823;09/01/2024 03:05;09/01/2024 03:20;09/01/2024 03:25;4230.29;Cash;8;15;11.609.365;9719829;5;Product Quality;Positive;09/01/2024 04:09;Ishaan Bhatt;Akola;543813;28/06/2023;Inactive;16;1127.24;21673;09/01/2024 03:20;09/01/2024 03:25;5.0;4.94
25129;6288103905;55989498;23/06/2024 12:53;23/06/2024 13:11;23/06/2024 13:14;2721.58;Card;4;7;8.118.405;8413959;4;Delivery;Positive;23/06/2024 14:09;Indali Kurian;Guntakal;239317;15/11/2024;New;10;1935.42;71716;23/06/2024 13:11;23/06/2024 13:14;3.0;1.71
25130;5805381420;33521691;04/09/2025 15:48;04/09/2025 16:08;04/09/2025 16:09;3980.24;Cash;7;10;988.361;7457386;4;Customer Service;Positive;04/09/2025 17:09;Ojasvi Sekhon;Meerut;672897;09/09/2025;New;10;1077.43;52118;04/09/2025 16:08;04/09/2025 16:09;1.0;3.24
